movie_id,title,genres,year,avg_rating,rating_count,tags,tmdb_id,tmdb_title,overview,runtime,release_date,tmdb_vote_average,tmdb_vote_count,director,cast_top3,tmdb_genres,poster_path,popularity
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"['Comedy', 'Crime']",1996,2.7142857142857144,7.0,,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",89,1996-01-12,7.0,1473,Paris Barclay,Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones,Comedy|Crime,/HZQBF7JDd2e9p4rPSbSHuWHaCC.jpg,6.4585
64,Two if by Sea,"['Comedy', 'Romance']",1996,2.2,5.0,,19760,Two If by Sea,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.",96,1996-01-12,4.9,97,Bill Bennett,Sandra Bullock|Denis Leary|Yaphet Kotto,Comedy|Romance,/xSfqAMYqrTtDeAjPtYo0S8nc5Zz.jpg,1.4413
65,Bio-Dome,['Comedy'],1996,2.532258064516129,31.0,,9536,Bio-Dome,"Moronic best friends get themselves locked inside the Bio-Dome, a science experiment, along with a group of environmental scientists for one year.",95,1996-01-12,4.5,397,Jason Bloom,Pauly Shore|Stephen Baldwin|William Atherton,Comedy,/pjSkGZAvksrbO6tGain8PJ3rfC7.jpg,2.6054
66,Lawnmower Man 2: Beyond Cyberspace,"['Action', 'Sci-Fi', 'Thriller']",1996,2.5,9.0,,11525,Lawnmower Man 2: Beyond Cyberspace,"After being rescued from the ruins of Virtual Space Industries, Jobe is rebuilt and reconnected to virtual reality by corporate mogul Jonathan Walker. Years later, teenage hacker Peter Parkette helps Jobe locate Benjamin Trace, the original creator of virtual reality, only to uncover Jobe’s plan to launch a new world order using Walker’s tech. Now, Peter, Trace, Cori, and a band of runaways must stop Jobe and Walker before they enslave humanity through cyberspace.",92,1996-01-12,3.3,169,Farhad Mann,Patrick Bergin|Matt Frewer|Austin O'Brien,Science Fiction|Horror|Action|Thriller,/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg,1.4925
68,French Twist (Gazon maudit),"['Comedy', 'Romance']",1995,3.4,5.0,,4482,French Twist,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",95,1995-01-18,6.0,320,Josiane Balasko,Victoria Abril|Josiane Balasko|Alain Chabat,Comedy|Romance,/xlLnHizshGBwMiNrnop2kg2nYzE.jpg,1.7202
69,Friday,['Comedy'],1995,3.775,20.0,,10634,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",91,1995-04-26,7.1,1976,F. Gary Gray,Ice Cube|Chris Tucker|Nia Long,Comedy|Drama,/2lReF53F8trkC68piGSfk0JVwWU.jpg,6.1209
70,From Dusk Till Dawn,"['Action', 'Comedy', 'Horror', 'Thriller']",1996,3.5090909090909093,55.0,,755,From Dusk Till Dawn,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",108,1996-01-19,7.036,6412,Robert Rodriguez,George Clooney|Quentin Tarantino|Harvey Keitel,Horror|Action|Thriller|Crime,/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,7.5737
71,Fair Game,['Action'],1995,1.7,5.0,,11859,Fair Game,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",91,1995-11-03,5.1,331,Andrew Sipes,William Baldwin|Cindy Crawford|Steven Berkoff,Action,/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg,2.1252
72,Kicking and Screaming,"['Comedy', 'Drama']",1995,3.2142857142857144,7.0,,28387,Kicking and Screaming,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",96,1995-10-06,6.2,234,Noah Baumbach,Josh Hamilton|Olivia D'Abo|Chris Eigeman,Comedy|Drama|Romance,/ynAtSpTou7snNOq32djzILw9VCA.jpg,1.2294
73,"MisÃ©rables, Les","['Drama', 'War']",1995,3.4615384615384617,13.0,,,,,,,,,,,,,
74,Bed of Roses,"['Drama', 'Romance']",1996,4.0,8.0,,20927,Bed of Roses,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",87,1996-01-26,5.8,122,Michael Goldenberg,Christian Slater|Mary Stuart Masterson|Pamela Adlon,Drama|Romance,/zCXvHCEm8334d0d646ldDkXnKws.jpg,1.6267
75,Big Bully,"['Comedy', 'Drama']",1996,2.2,5.0,,36929,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",90,1996-01-26,4.6,77,Steve Miner,Rick Moranis|Tom Arnold|Julianne Phillips,Comedy,/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,1.8013
76,Screamers,"['Action', 'Sci-Fi', 'Thriller']",1995,3.4,15.0,,9102,Screamers,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",108,1995-09-08,6.226,589,Christian Duguay,Peter Weller|Jennifer Rubin|Roy Dupuis,Horror|Science Fiction|War,/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,2.2192
77,Nico Icon,['Documentary'],1995,4.0,1.0,,124626,Nico Icon,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",70,1995-09-08,7.5,10,Susanne Ofteringer,Nico|Tina Aumont|Christian Aaron Boulogne,Documentary,/w3oiJZTB1UP3lj0uSVLdsYfsBbC.jpg,0.7511
78,"Crossing Guard, The","['Action', 'Crime', 'Drama', 'Thriller']",1995,3.3333333333333335,3.0,,27526,The Crossing Guard,"Unable to move on from the loss of his daughter, Freddy, now a shell of the person he was before, swears to kill the man responsible for her death.",111,1995-01-26,6.0,282,Sean Penn,Jack Nicholson|David Morse|Anjelica Huston,Drama|Thriller,/1WOfl9LN4gqpjwWZjGSHW8fCgSZ.jpg,2.1773
79,"Juror, The","['Drama', 'Thriller']",1996,2.764705882352941,17.0,,9623,The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",118,1996-02-02,5.7,432,Brian Gibson,Demi Moore|Alec Baldwin|Joseph Gordon-Levitt,Thriller|Crime|Drama,/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,2.3384
80,"White Balloon, The (Badkonake sefid)","['Children', 'Drama']",1995,4.0,2.0,,46785,The White Balloon,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,85,1995-01-02,7.5,110,Jafar Panahi,Aida Mohammadkhani|Mohsen Kafili|Fereshteh Sadr Orafaee,Drama|Family,/u6jrlgZZx3zSFPDPTVOYpueljgH.jpg,0.6997
81,Things to Do in Denver When You're Dead,"['Crime', 'Drama', 'Romance']",1995,3.107142857142857,14.0,,400,Things to Do in Denver When You're Dead,Five different criminals face imminent death after botching a job quite badly.,116,1995-12-01,6.5,422,Gary Fleder,Andy Garcia|Christopher Lloyd|William Forsythe,Drama|Crime,/3LxYzYybOVpnw0juCSlNL5cj8NK.jpg,1.8745
82,Antonia's Line (Antonia),"['Comedy', 'Drama']",1995,3.875,8.0,,880,Antonia's Line,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",102,1995-09-21,6.8,143,Marleen Gorris,Willeke van Ammelrooy|Els Dottermans|Dora van der Groen,Drama|Comedy,/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,1.2089
83,Once Upon a Time... When We Were Colored,"['Drama', 'Romance']",1995,3.0,1.0,,146599,Once Upon a Time... When We Were Colored,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,115,1996-01-26,3.6,5,Tim Reid,Al Freeman Jr.|Phylicia Rashād|Paula Kelly,Romance|Drama,/2qeQStLy1wiqDFa1Dnm02f5UacO.jpg,0.8973
85,Angels and Insects,"['Drama', 'Romance']",1995,3.857142857142857,7.0,,8447,Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",118,1995-09-10,6.1,56,Philip Haas,Mark Rylance|Kristin Scott Thomas|Patsy Kensit,Drama|Romance,/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,1.1271
86,White Squall,"['Action', 'Adventure', 'Drama']",1996,3.966666666666667,15.0,,10534,White Squall,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",129,1996-02-02,6.3,399,Ridley Scott,Jeff Bridges|Caroline Goodall|John Savage,Drama|Adventure,/5xF4qy44Lvv68glS7eHWH7laTqt.jpg,2.7081
87,Dunston Checks In,"['Children', 'Comedy']",1996,2.5,7.0,,17414,Dunston Checks In,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",88,1996-01-12,5.4,240,Ken Kwapis,Sam the Orangutan|Jason Alexander|Faye Dunaway,Family|Comedy|Adventure,/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,1.8068
88,Black Sheep,['Comedy'],1996,3.15625,16.0,,13997,Black Sheep,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",86,1996-02-01,6.1,451,Penelope Spheeris,Chris Farley|David Spade|Tim Matheson,Comedy,/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,1.8123
89,Nick of Time,"['Action', 'Thriller']",1995,3.25,10.0,,2086,Nick of Time,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,89,1995-11-22,6.2,787,John Badham,Johnny Depp|Courtney Chase|Charles S. Dutton,Thriller|Crime|Action,/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,2.3565
92,Mary Reilly,"['Drama', 'Horror', 'Thriller']",1996,2.625,8.0,['jekyll and hyde'],9095,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",108,1996-02-23,5.8,338,Stephen Frears,Julia Roberts|John Malkovich|George Cole,Drama|Horror|Thriller,/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,1.7566
93,Vampire in Brooklyn,"['Comedy', 'Horror', 'Romance']",1995,2.8333333333333335,9.0,,12158,Vampire in Brooklyn,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",102,1995-10-26,5.1,622,Wes Craven,Angela Bassett|Eddie Murphy|Allen Payne,Comedy|Horror|Romance|Fantasy,/fodPA5x3REtOwColG17CucreZqM.jpg,1.7649
94,Beautiful Girls,"['Comedy', 'Drama', 'Romance']",1996,3.95,10.0,,9283,Beautiful Girls,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",112,1996-02-09,6.6,394,Ted Demme,Timothy Hutton|Matt Dillon|Noah Emmerich,Comedy|Drama|Romance,/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,2.6223
95,Broken Arrow,"['Action', 'Adventure', 'Thriller']",1996,3.0238095238095237,84.0,,9208,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",108,1996-02-09,6.1,1637,John Woo,John Travolta|Christian Slater|Samantha Mathis,Action|Thriller,/iBPMwYYJFvdCBkXrwV75peo5Lz2.jpg,3.5932
96,In the Bleak Midwinter,"['Comedy', 'Drama']",1995,3.5,1.0,['theater'],40154,In the Bleak Midwinter,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",99,1995-09-29,7.1,42,Kenneth Branagh,Michael Maloney|Richard Briers|Joan Collins,Comedy,/eUrv3E65orbuPnFikjpjso4TVBN.jpg,1.0145
97,"Hate (Haine, La)","['Crime', 'Drama']",1995,3.9,10.0,,406,La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",98,1995-05-31,8.1,4472,Mathieu Kassovitz,Vincent Cassel|Hubert Koundé|Saïd Taghmaoui,Drama,/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,7.0697
99,Heidi Fleiss: Hollywood Madam,['Documentary'],1995,5.0,2.0,,63076,Heidi Fleiss: Hollywood Madam,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",106,1995-12-27,6.6,14,Nick Broomfield,Nick Broomfield|Heidi Fleiss|Madam Alex,Documentary,/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,0.9821
